연도,지역,대학명,전형 ,학과,면접유형,평가요소,면접문항
2024,충북,유원대,-,-,-,가치관 및 자아관,"우리나라의 성폭력 또는 묻지마 범죄자의 처벌수위(예: 징역, 노동, 봉사, 정신치료 등)에 대하여 자신의 생각은 어떠한지 얘기해보세요."
2024,충북,유원대,-,-,-,가치관 및 자아관,돈을 많이 받는 대신 험한 일과 돈은 적지만 여유가 있는 일 중 하나를 고른다면 자신은 어느 것을 선택하겠습니까? 그 이유는 무엇입니까?
2024,충북,유원대,-,-,-,학구적 태도 및 적성,00학과에 지원한 동기와 입학 후 학업에 대해 어떻게 계획하고 있으신가요?
2024,충북,유원대,-,-,-,학구적 태도 및 적성,만약 전공분야에 대하여 동기보다 실력이 부족함을 알게 된다면 어떻게 극복하시겠습니까?
2024,충북,유원대,-,-,-,기초평가(의사소통력),대학생활 중 가장 하고 싶은 것 2가지를 제시하고 이를 실행하기 위한 구체적인 계획을 얘기해보세요.
2024,충북,유원대,-,-,-,기초평가(의사소통력),나'를 바꿀 수 있는 기회가 있다면 가장 먼저 무엇을 바꾸고 싶은가요? 그 이유는 무엇인가요?
2024,충북,유원대,-,-,-,기타(면접태도),수험생은 질문의 내용을 이해했는가?
2024,충북,유원대,-,-,-,기타(면접태도),수험생의 답변태도는 소신있고 자신감이 있었는가?
2024,충북,중원대,-,공통,-,교양영역,1. 본인이 생각한 행복한 삶이란 무엇이라 생각하나요?
2024,충북,중원대,-,공통,-,교양영역,2. 자신의 고교 생활에서 중 가장 기억에 남는 활동과 그 이유를 얘기해 주세요.
2024,충북,중원대,-,공통,-,교양영역,3. 지금까지 가장 힘들었던 순간과 어떻게 극복했는지 얘기해 주세요.
2024,충북,중원대,-,항공운항학과,-,전공영역,1. 자신의 장점을 말해보고 본인이 느끼는 특별한 장점이 있을까요?
2024,충북,중원대,-,항공운항학과,-,전공영역,2. 타 대학보다 중원대학교 항공운항학과를 선택하게 된 이유 (타 대학과의 차별점)가 있다면 설명해주세요.
2024,충북,중원대,-,항공운항학과,-,전공영역,3. 조종사가 되겠다고 결심한 특별한 동기나 에피소드 있다면 소개해 주세요.
2024,충북,중원대,-,항공서비스학과,-,전공영역,1. 전공(항공서비스학과) 공부에 도움이 될 만한 본인의 경험을 말해보라.
2024,충북,중원대,-,항공서비스학과,-,전공영역,2. 승무원의 자질 중 자신과 가장 잘 맞는 것은 무엇인지 실제 경험을 바탕으로 말해보라.
2024,충북,중원대,-,항공서비스학과,-,전공영역,"3. 자신이 겪은 최악의 서비스 경험은 무엇이고, 승무원이 고객에게 하지 말아야할 행동이 있다면 무엇일까?"
2024,충북,중원대,-,무인항공기계학과,-,전공영역,"1. 뉴턴 운동 제3법칙인 작용, 반작용 법칙을 설명하고, 사례를 2개 드시오."
2024,충북,중원대,-,무인항공기계학과,-,전공영역,"2. 역학적 에너지보존 법칙을 설명하고, 사례를 2개 드시오."
2024,충북,중원대,-,무인항공기계학과,-,전공영역,3. 무인항공기계학과가 무엇을 배우는지 알고 있는지? 관심분야는
2024,충북,중원대,-,항공정비학과,-,전공영역,1. 항공정비사란 어떤 일을 하는가?
2024,충북,중원대,-,항공정비학과,-,전공영역,2. 항공정비사로서 갖추어야 할 태도나 자질에 대해 말해보세요.
2024,충북,중원대,-,항공정비학과,-,전공영역,3. 중원대 항공정비학과에 지원한 동기가 무엇인가요?
2024,충북,중원대,-,간호학과,-,전공영역,1. 간호학과에 지원하기 위해 어떤 노력을 했습니까?
2024,충북,중원대,-,간호학과,-,전공영역,2. 간호학과를 준비하며 읽은 책 중 기억에 남는 책은 무엇입니까?
2024,충북,중원대,-,간호학과,-,전공영역,3. 봉사경험과 그 봉사의 어려웠던 점이나 배운점은 무엇인가요?
2024,충북,중원대,-,간호학과,-,전공영역,※ 제시된 영어지문을 읽고 해석해보시오. - 영어 지문은 공개되지 않습니다.
2024,충북,중원대,-,임상병리학과,-,전공영역,1. 중원대학교 임상병리학과에 지원하게 된 동기는 무엇인가요?
2024,충북,중원대,-,임상병리학과,-,전공영역,2. 내가 가진 장점과 그것이 임상병리사로서 근무에 어떠한 도움이 될수 있나요?
2024,충북,중원대,-,임상병리학과,-,전공영역,3. 임상병리사의 미래 전망에 대해 설명해 보세요.
2024,충북,중원대,-,보건행정학과,-,전공영역,1. 우리학교 보건행정학과를 어떻게 알고 지원하게 되었나요?
2024,충북,중원대,-,보건행정학과,-,전공영역,2. 보건행정학과 지원을 결정할 때 지원자는 무엇을 가장 중요하게 고려하나요?  그 이유는 무엇인가요?
2024,충북,중원대,-,보건행정학과,-,전공영역,3. 보건행정학과 졸업 후 진출할 수 있는 분야는 어디 어디가 있는지 아는대로 말해보세요.
2024,충북,중원대,-,뷰티메디컬학과,-,전공영역,1. 뷰티메디컬학과 지원 동기는?
2024,충북,중원대,-,뷰티메디컬학과,-,전공영역,2. 뷰티메디컬학과는 무엇을 배우는지 알고 있는지? 관심분야는?
2024,충북,중원대,-,뷰티메디컬학과,-,전공영역,3. 뷰티메디컬학과 졸업 후 계획하고 있는 진로 분야는?
2024,충북,중원대,-,전기반도체컴퓨터학부,-,전공영역,"1. 스마트폰과개인용컴퓨터(PC)에대해서설명하고, 어떤차이점이있는지구체적으로설명해보세요."
2024,충북,중원대,-,전기반도체컴퓨터학부,-,전공영역,2. 컴퓨터가 학습하고 생각하여 스스로 판단할 수 있도록 만드는 기술이 인공지능인데요.  실생활에 보급되어서 생활에 변화를 주고 있습니다.  인공지능의 순기능과 역기능에 대해서 예를 들어서 설명해 보세요.
2024,충북,중원대,-,전기반도체컴퓨터학부,-,전공영역,"3. 전기반도체컴퓨터학부에지원하게된동기는무엇이고, 입학을위해준비해온것이있다면 설명해보세요. 졸업후생각하고있는진로분야가있다면설명해보세요."
2024,충북,중원대,-,바이오산업학부,-,전공영역,1. 자기소개 혹은 지원동기를 1분 이내로 이야기 해 보세요.
2024,충북,중원대,-,바이오산업학부,-,전공영역,2. 바이오산업은 무엇이라고 생각하는가?
2024,충북,중원대,-,바이오산업학부,-,전공영역,3. 면접관 혹은 마지막으로 꼭 하고 싶은 말은 무엇입니까?
2024,충북,중원대,-,스포츠지도학과,-,전공영역,1. 스포츠 지도학과에 지원하게 된 배경은?
2024,충북,중원대,-,스포츠지도학과,-,전공영역,2. 향후 스포츠지도학과 졸업 후에 어떤 일을 하고 싶은가요? 
2024,충북,중원대,-,스포츠지도학과,-,전공영역,3. 본인이 생각하는 좋은 지도자란 어떤 인물인가요?
2024,충북,중원대,-,스포츠산업학과,-,전공영역,1. 스포츠산업학과에 지원한 동기에 대해 설명해주세요.
2024,충북,중원대,-,스포츠산업학과,-,전공영역,2. 스포츠산업 현장에서 요구되는 전문인이 되려면 어떠한 학습계획을 갖춰야 하는지 설명해주세요.
2024,충북,중원대,-,스포츠산업학과,-,전공영역,3. 스포츠와 IT산업이 융합되어 스포츠경기에서 활용되어지는 예를 설명해주세요.
2024,충북,중원대,-,운동레저학부,-,전공영역,1. 운동레저학부에 지원하게 된 배경은?
2024,충북,중원대,-,운동레저학부,-,전공영역,2. 향후 운동레저학부 졸업 후에 어떤 일을 하고 싶은가요?
2024,충북,중원대,-,운동레저학부,-,전공영역,3. 본인이 생각하는 좋은 지도자란 어떤 인물인가요?
2024,충북,중원대,-,소방안전학과,-,전공영역,1. 갑작스럽게 화재가 발생하는 경우 긴급한 상황에서 적절한 판단과 행동을 수행하기 어려운 경우가 많습니다. 따라서 평상시 이에 대한 대비와 교육/훈련이 매우 중요한데 화재 발생할 경우대피할 때 취해야 하는 일반적인 방법에 대해서 간단히 설명하시오. 
2024,충북,중원대,-,소방안전학과,-,전공영역,"2. 소방안전학과는 무엇을 배우는 학과로 알고 있으며, 소방안전학과를 지원하게 된 계기 (본인의 경험을 중심으로)를 설명하시오. "
2024,충북,중원대,-,소방안전학과,-,전공영역,"3. 대학생활을통하여어떠한것을얻어서졸업하고싶으며, 소방안전학과졸업후어떠한진로를 선택하고싶은지를설명하시오."
2024,충북,중원대,-,국가안보학과,-,전공영역,1. 국가안보학과 지원동기는?
2024,충북,중원대,-,국가안보학과,-,전공영역,2. 국가안보학과 입학을 위해 준비해 온 것이 있다면?
2024,충북,중원대,-,국가안보학과,-,전공영역,3. 국가안보학과 입학 후 원하는 진로 방향은?
2024,충북,중원대,-,경호학과,-,전공영역,"1. 본인이 좋아하는 운동을 말하고, 그 운동이 본인에게 어떠한(정신적, 신체적)  영향을 주는지 설명해 보세요"
2024,충북,중원대,-,경호학과,-,전공영역,2. 고교시절에 어려움을 겪은 점과 어려움을 극복한 사례는 무엇입니까?  어려움을 겪어본 적이 없다면 미래에 다가올 수 있는 어려움의 해결 방안은 무엇입니까?
2024,충북,중원대,-,경호학과,-,전공영역,3. 대인관계의 발전을 위해서 가장 중요하게 생각하는 것과 이유는 무엇입니까?
2024,충북,중원대,-,자율전공학부,-,전공영역,1. 일반 전공이 아닌 자율전공학부를 지원한 이유는 무엇인가요?
2024,충북,중원대,-,자율전공학부,-,전공영역,2. 자율전공학부에 입학 후 하고 싶은 일은 무엇인가요?
2024,충북,중원대,-,자율전공학부,-,전공영역,"3. 자율전공학부 입학 후 추후 선택하고 싶은 학과 또는 전공은 무엇이며, 선택 이유는?"
2024,충북,중원대,-,지역환경산업학과,-,전공영역,1. 지역환경산업학과에 지원하게 된 동기는?
2024,충북,중원대,-,지역환경산업학과,-,전공영역,2. 지역환경산업학과와 관련된 관심분야는?
2024,충북,중원대,-,지역환경산업학과,-,전공영역,3. ESG는 무엇이라고 생각하는지?
2024,충북,중원대,-,글로컬융합사회학과,-,전공영역,1. 글로컬융합사회학과에 지원하게 된 동기는?
2024,충북,중원대,-,글로컬융합사회학과,-,전공영역,2. 글로컬융합사회학과와 관련된 관심분야는?
2024,충북,중원대,-,글로컬융합사회학과,-,전공영역,3. 지역과 융합할 수 있는 것은 무엇이라고 생각하는지?
2024,대전,충남대,-,-,-,-,·??학과에 지원한 동기와 희망하는 진로는 무엇입니까?
2024,대전,충남대,-,-,-,-,??학과에 지원하기 위하여 고교교육과정 중 본인이 가장 많이 노력을 기울인 활동은 어떤 것입니까?
2024,대전,충남대,-,-,-,-,학교생활기록부를 보면 ?? 봉사활동을 지속적으로 하였는데 그 이유와활동을 하면서 기억에 남는 일이 있었다면 무엇입니까?
2024,대전,충남대,-,-,-,-,지원전공과 관련하여 읽은 도서가 있다면 말씀해주세요.
2024,대전,충남대,-,-,-,-,??학과에 대한 이해도를 높이기 위하여 본인이 노력을 기울인 부분이 있다면 어떤 것입니까?
2024,대전,충남대,-,-,-,-,학교생활기록부에 기재된 ??과목 수업시간에 활동한 ??활동에 대해서 설명해 줄 수 있습니까?
2024,강원,강릉원주대,학생부종합전형,-,-,-,"봉사활동 내용 중 '학급 내 감염병 예방 및 학급 내 보건활동'내용이 있는데 구체적으로 어떤 활동을 하였으며, 이 활동을 통해서 느낀 점은 무엇인지 말씀해주세요."
2024,강원,강릉원주대,학생부종합전형,-,-,-,"심화국어시간에 '의료윤리(마이클 던, 토니 호프)'를 읽었고'라는 내용이 있는데 이 책을 읽고 배우고 느낀 점이 있으면 말씀해주세요."
2024,강원,강릉원주대,학생부종합전형,-,-,-," 만약 합격하면, 어떤 치과의사가 되고 싶으신지, 그리고 만약 치과대학에 들어오면 그런 치과의사가 되기 위해 무엇을 중점적으로 하여야 할 지 말씀해주세요."
2024,강원,강릉원주대,학생부종합전형,-,-,-,생명과학Ⅱ시간에 '자신이 유전병 환자라면 유전자 치료를 받을 것인가' 라는 생명윤리적 질문' 에 대한 글쓰기를 하였는데 어떤 내용인지 말씀해주세요.
2024,강원,강릉원주대,학생부종합전형,-,-,-,"[생명과학2 세특] 1학년 때에는 치아 돌연변이, 2학년 때에는 사랑니 유전에 이어서 '진화'를 주제로 연속적인 탐구활동을 진행하였는데, 3년을통틀어 본인이 탐구하고자 했던 주제는 무엇이며, 탐구활동 과정에서 배운 점은 무엇인지 말씀해주세요."
2024,강원,강릉원주대,학생부종합전형,-,-,-," 2학년 봉사활동 중 '동물매개치료 도우미동물 사회화교육 도움 및 환경정리 봉사활동'을 한 걸로 되어 있던데, 이 활동은 무엇이며 이를 통해 느낀 점이 있다면 무엇인가요?"
2024,강원,강릉원주대,학생부종합전형,-,-,-,학급 부반장을 하였는데 어려운 점은 없었는지? 있었다면 어떻게 극복했는지 말씀해주세요.
2024,강원,강릉원주대,학생부종합전형,-,-,-,수학과제탐구 시간에 '구강 내 건강에 관한 내용을 가지고 수학과 관련하여 탐구'를 하였는데 어떤 내용인지 말씀해주세요.
